t,component-1,component-2,sos
56.4623246492986,16.049840513996006,16.17271399740981,32.2225545114059
56.622444889779565,16.08313942781313,16.190989985121206,32.27412941293422
56.78256513026053,16.099397151584895,16.203568066576405,32.30296521816133
56.942685370741486,16.150926265383877,16.244761923147436,32.39568818853129
57.10280561122245,16.159116221133818,16.256425248398607,32.415541469532336
57.262925851703415,16.132090154880682,16.222619841165983,32.35470999604656
57.42304609218437,16.11531227002996,16.204710303643484,32.32002257367345
57.583166332665336,16.141601568648483,16.232176002942794,32.373777571591326
57.7432865731463,16.147362925358333,16.239716408323428,32.38707933368186
57.90340681362726,16.162600445028705,16.25692142479684,32.41952186982554
58.06352705410822,16.187864390966155,16.278854178504158,32.46671856947034
58.223647294589185,16.18963347888233,16.301002127950426,32.49063560683255
58.38376753507015,16.19511359997778,16.26377762688173,32.45889122685963
58.543887775551106,16.195790060333735,16.260709225302467,32.45649928563615
58.70400801603207,16.225509833925898,16.28258108777675,32.508090921702596
58.864128256513034,16.228255768277585,16.26333446480811,32.49159023308554
59.02424849699399,16.223072642033358,16.313852745648838,32.53692538768221
59.184368737474955,16.2833710927783,16.317914264554304,32.60128535733266
59.34448897795592,16.24829131003892,16.362786752348637,32.61107806238748
59.504609218436876,16.26683560022136,16.31337097632349,32.58020657654501
59.66472945891784,16.269052696578093,16.304812278522466,32.573864975100506
59.824849699398804,16.257336939684727,16.334422777515723,32.59175971720046
59.98496993987977,16.27232781342189,16.372887715262365,32.645215528684076
60.145090180360725,16.287021513035057,16.356641647263434,32.64366316029858
60.30521042084169,16.28965307537781,16.406322927505684,32.6959760028836
60.46533066132265,16.32499610804033,16.401466666896134,32.72646277493648
60.62545090180361,16.32138756825501,16.403797718764068,32.725185287019
60.785571142284574,16.327803442189403,16.363791956822315,32.69159539901169
60.94569138276554,16.298065692566475,16.375800367694907,32.67386606026139
61.105811623246495,16.28957713619393,16.362404201152707,32.651981337346626
61.26593186372746,16.297656551640404,16.42097496700453,32.71863151864502
61.42605210420842,16.329774384321748,16.385719882601364,32.71549426692304
61.58617234468938,16.352161927086403,16.42478851189118,32.776950438977615
61.746292585170345,16.38764840226144,16.44289669590828,32.830545098169566
61.90641282565131,16.364635613537118,16.466388722020422,32.831024335557714
62.06653306613227,16.34245340730108,16.450584370396854,32.79303777769791
62.22665330661323,16.346777914581928,16.439711934707347,32.786489849289254
62.386773547094194,16.361862340114143,16.47660000113104,32.83846234124527
62.54689378757516,16.37659391034931,16.471275540694364,32.8478694510436
62.707014028056115,16.38291179007021,16.485833607076778,32.868745397147045
62.86713426853708,16.40018746253681,16.510036017032956,32.910223479569815
63.02725450901804,16.402308422762935,16.533287702505817,32.93559612526878
63.187374749499,16.384434092692373,16.50138023883964,32.88581433153198
63.347494989979964,16.426249464061616,16.502793519827904,32.92904298388946
63.50761523046093,16.40563797883937,16.48814860952298,32.89378658836223
63.66773547094189,16.40349560286704,16.495729738757067,32.89922534162412
63.82785571142285,16.444641193018718,16.512630400840944,32.957271593859474
63.98797595190381,16.449639200207017,16.54865446103852,32.998293661245405
64.14809619238477,16.469873344858097,16.563037320635424,33.032910665493624
64.30821643286573,16.460678435265063,16.551157496772554,33.011835932037634
64.4683366733467,16.498922866626383,16.577639041547926,33.076561908174206
64.62845691382765,16.481336840968904,16.55815130512564,33.039488146094556
64.78857715430861,16.464745997757987,16.57279980245067,33.03754580020871
64.94869739478958,16.485561656908814,16.54597875982685,33.03154041673567
65.10881763527054,16.52131179967239,16.571516449175736,33.092828248848136
65.2689378757515,16.500966638126982,16.575150664977578,33.07611730310448
65.42905811623247,16.513198366569892,16.59210691854266,33.10530528511265
65.58917835671342,16.52170200746281,16.584219931615564,33.105921939078335
65.74929859719438,16.509802161264375,16.561915228878217,33.071717390142496
65.90941883767535,16.514785020225165,16.567372643957814,33.08215766418296
66.06953907815631,16.518482175662196,16.572442417627745,33.09092459329
66.22965931863727,16.522849597918697,16.577936200468613,33.10078579838725
66.38977955911824,16.56678255855363,16.64326079220095,33.2100433507546
66.5498997995992,16.545223150042894,16.62622683031743,33.17144998036034
66.71002004008015,16.53924825835172,16.623610969027585,33.1628592273792
66.87014028056112,16.57899539113594,16.60367792195004,33.18267331308588
67.03026052104208,16.589129186862348,16.603204341767253,33.192333528629646
67.19038076152304,16.524924773086088,16.590246693558367,33.11517146664449
67.35050100200401,16.54783140494226,16.550995792435536,33.09882719737794
67.51062124248497,16.57968491759426,16.620839712502143,33.200524630096396
67.67074148296594,16.557978670487532,16.686928806019605,33.24490747650712
67.83086172344689,16.585464373289657,16.665934169582844,33.251398542872586
67.99098196392785,16.60710014714889,16.640043164026128,33.24714331117506
